Age,Flight Distance,Gender_Male,Customer Type_disloyal Customer,satisfaction_satisfied
45,448,True,False,True
27,1620,False,False,False
66,612,False,False,False
12,721,True,False,False
22,250,True,True,True
31,626,False,False,False
22,784,True,True,False
47,2939,True,False,True
36,305,True,False,False
52,1846,True,False,True
27,1199,True,True,False
32,551,False,False,True
44,2053,True,False,True
40,3904,True,False,True
32,954,True,False,True
64,1205,False,False,False
23,2579,False,False,True
35,1624,True,False,True
29,745,True,True,True
42,134,True,False,True
37,2599,True,False,True
38,602,False,False,True
24,1473,False,True,True
25,590,True,True,False
23,862,True,False,False
59,192,False,False,True
35,761,False,False,False
66,495,True,False,False
52,411,False,False,True
28,129,False,False,False
49,2139,False,False,False
45,483,False,False,True
53,2446,False,False,True
34,738,False,True,False
54,31,False,False,False
34,280,False,True,False
44,130,True,True,True
38,545,False,False,False
17,399,False,True,False
34,2139,True,True,False
47,954,True,False,False
13,226,False,False,False
38,3655,True,False,True
22,427,True,False,False
51,1028,True,False,True
31,3360,True,False,True
48,746,False,False,False
19,305,True,False,False
29,3973,False,False,True
21,1120,True,True,False
25,226,False,True,False
43,763,True,False,False
47,308,False,False,True
37,3674,False,False,True
17,1192,False,False,False
37,192,True,True,False
36,143,True,False,True
53,2180,True,False,True
25,1014,True,False,False
50,2993,False,False,True
21,2504,False,True,False
27,1099,False,False,False
30,636,False,False,False
39,331,True,True,False
59,160,False,True,False
66,223,False,False,True
50,1069,True,False,False
19,580,False,True,False
14,1172,True,True,True
35,416,False,False,False
7,1047,True,False,False
44,667,False,True,False
27,836,False,True,True
48,3791,True,False,True
48,447,False,False,True
43,589,True,False,False
26,922,True,False,False
30,2462,True,False,True
34,2565,True,True,False
50,925,True,False,True
30,100,False,True,False
50,3587,True,False,True
28,2226,True,False,True
69,377,False,False,True
59,3601,True,False,True
53,151,False,False,True
51,1136,True,False,False
57,2619,True,False,True
57,3501,False,False,True
32,236,False,False,False
21,373,False,True,False
36,631,False,True,False
58,3334,True,False,True
40,199,True,False,True
44,2572,False,False,True
23,762,False,False,False
36,547,True,True,False
39,1640,True,False,True
39,552,True,False,False
46,3003,False,False,False
40,2885,False,False,True
60,328,False,False,True
44,1874,True,False,True
52,861,False,False,False
22,190,True,True,False
22,522,True,True,False
26,3267,True,False,False
17,3808,False,False,True
59,1675,False,False,True
26,447,True,True,False
49,1068,False,False,True
57,2747,True,False,False
53,280,False,False,False
63,820,True,False,False
54,1235,True,False,False
14,591,True,False,False
65,109,True,False,False
43,213,True,False,False
39,1064,True,False,False
65,1400,True,False,False
20,909,True,False,False
47,2854,False,False,True
36,413,True,True,False
41,1601,True,False,True
54,1739,False,False,True
41,1626,True,False,True
43,687,False,False,False
51,516,True,False,False
23,484,False,False,False
40,1598,True,False,False
42,280,False,False,False
38,1674,False,False,False
26,1235,True,False,False
37,462,False,True,False
54,3879,False,False,True
18,429,True,True,False
48,1069,False,False,False
44,867,True,False,True
37,134,True,False,False
25,589,False,False,False
68,626,False,False,False
40,3393,False,False,True
53,813,True,False,True
17,402,False,False,False
49,2749,False,False,False
44,829,True,False,False
30,312,False,True,False
50,397,False,False,True
37,406,False,False,False
23,446,False,False,False
38,102,False,True,False
41,2342,True,False,False
22,315,False,True,False
57,870,True,False,False
40,3784,True,False,True
25,1053,True,True,False
55,422,True,False,False
24,484,False,True,True
44,395,True,True,False
26,488,False,False,False
70,306,True,False,False
41,3928,False,False,False
18,323,True,False,False
39,1797,False,False,False
37,431,False,False,False
21,838,True,False,False
37,372,True,True,True
40,3896,True,False,True
38,936,True,True,False
16,1011,True,True,True
40,1916,True,False,True
39,447,False,False,False
38,456,False,True,False
62,1065,True,True,False
40,390,False,False,True
23,692,True,False,True
37,2788,False,False,True
27,621,True,False,False
38,1721,True,False,True
48,3465,True,False,True
49,628,True,False,False
37,184,False,False,False
23,259,True,True,False
30,1689,True,False,True
20,130,False,True,True
26,631,False,True,False
45,2614,True,False,True
53,2865,False,False,True
43,459,False,False,False
47,2509,False,False,True
48,1605,False,False,False
14,1605,True,False,True
33,493,True,False,False
53,794,False,False,True
8,175,False,False,False
36,337,False,True,False
59,1795,True,False,True
22,912,True,True,False
24,421,False,True,False
25,2248,False,True,False
22,731,False,False,False
64,1475,True,False,False
22,399,True,False,False
47,3431,True,False,True
7,1846,True,False,False
63,337,False,False,True
35,550,False,False,False
67,495,True,False,False
49,2951,True,False,False
40,2600,False,False,True
23,854,False,True,True
43,429,False,False,False
24,925,True,True,False
15,814,True,False,False
25,760,True,True,False
55,2265,False,False,True
60,684,True,False,True
35,122,False,False,True
24,566,True,True,True
32,3324,True,False,False
47,738,True,False,False
50,3809,False,False,True
23,302,False,True,True
39,3811,False,False,True
47,1187,True,False,True
67,610,True,False,False
56,370,False,False,False
22,605,True,False,True
49,544,False,False,False
46,731,False,False,True
41,845,True,False,False
35,495,False,True,False
25,696,False,True,False
42,575,True,False,True
43,1235,False,False,False
13,1009,True,False,False
23,2227,True,False,False
20,637,False,True,False
12,1188,True,True,False
59,302,True,False,True
35,3786,True,False,True
35,483,True,False,True
48,954,True,True,False
59,3027,True,False,True
29,1023,False,False,False
38,1825,False,False,False
36,3996,True,False,True
70,814,False,False,False
54,3861,True,False,True
33,386,True,False,True
44,1797,False,False,False
21,1947,True,False,False
14,164,True,False,False
28,762,False,False,True
31,101,False,False,True
14,119,True,False,False
60,337,False,False,True
23,1513,False,False,True
18,2901,False,False,True
27,130,False,True,False
68,575,True,False,True
50,1589,True,False,True
32,725,False,False,False
48,3630,True,False,False
49,3323,True,False,True
61,2133,True,False,False
47,547,True,False,False
42,266,True,False,False
28,2198,False,False,True
54,204,False,False,False
41,1416,True,False,False
24,737,True,False,True
51,3554,True,False,True
29,2999,True,False,True
45,529,False,True,True
47,1996,True,False,True
28,253,False,False,False
43,569,True,False,False
41,270,False,False,True
19,270,False,False,False
31,585,False,False,True
41,1896,False,False,False
13,145,True,False,False
56,3309,False,False,True
42,1073,True,False,False
40,589,True,False,True
58,493,False,False,True
7,611,True,False,False
44,2299,True,False,True
25,1121,True,True,False
31,2330,False,False,True
41,1157,True,False,True
67,223,False,False,False
48,2817,True,False,True
11,440,False,False,False
27,455,True,False,False
54,937,True,False,True
69,337,False,False,False
30,837,False,True,True
25,363,False,True,False
66,650,False,False,False
48,948,False,False,False
49,414,False,False,False
24,925,True,True,False
62,2212,True,False,False
55,3477,True,False,True
10,693,False,False,False
22,427,False,False,False
24,1096,False,True,True
22,1430,True,True,False
8,373,False,False,False
28,1824,False,False,False
21,2296,True,False,False
43,640,False,False,False
41,544,True,False,True
25,1050,False,True,False
48,337,True,False,True
52,909,False,False,False
23,759,False,True,True
22,521,False,True,True
35,363,False,False,False
25,370,True,False,False
59,908,True,False,False
40,436,True,True,False
26,862,True,True,False
45,2666,False,False,True
38,3668,False,False,True
53,954,True,False,False
53,1506,True,False,False
46,3073,True,False,True
66,221,False,False,False
40,1846,False,False,True
47,867,True,False,False
55,306,True,False,False
49,84,True,False,True
47,750,True,False,True
34,270,True,True,False
66,933,True,False,False
63,452,True,False,False
51,862,True,False,False
48,1005,True,False,True
37,255,True,False,True
43,2606,True,False,True
34,1405,False,True,False
55,521,True,False,True
44,2211,False,False,True
65,849,True,False,False
59,1452,False,False,False
51,1587,False,False,True
55,545,True,False,True
29,3487,False,False,True
37,312,False,True,True
47,1072,True,True,False
39,2677,False,False,False
52,3977,True,False,True
45,457,False,True,False
33,1541,True,False,True
47,569,True,False,True
58,2052,False,False,False
36,602,False,True,False
16,1431,True,False,True
23,472,True,True,False
53,1183,False,False,True
52,1703,False,False,True
18,895,False,False,False
56,655,True,False,False
49,157,True,False,True
40,1235,True,False,False
24,177,False,True,False
49,489,True,False,False
15,414,True,False,True
56,1379,False,False,True
61,991,False,False,False
51,301,False,False,True
40,1947,True,False,True
24,1846,True,False,False
42,2921,True,False,True
26,602,True,True,False
37,1235,True,False,False
52,3442,False,False,False
8,544,False,False,True
40,600,True,False,False
56,957,False,False,False
64,576,False,False,False
33,594,False,True,False
44,613,False,False,True
45,2960,True,False,True
30,2329,True,False,True
60,1464,True,False,True
11,2300,True,False,True
39,293,True,False,False
47,2475,True,False,False
24,449,False,True,False
20,239,True,True,True
21,957,False,True,False
45,667,True,False,False
56,599,False,False,True
55,567,False,False,False
54,152,True,True,False
31,954,False,False,True
58,1838,False,False,True
23,337,True,False,False
58,677,False,False,False
30,2405,False,False,True
43,332,False,False,False
27,420,False,False,False
14,1303,True,False,False
28,780,False,False,False
27,1448,True,False,True
67,507,False,False,False
39,391,True,False,True
63,2849,False,False,True
42,3977,True,False,False
18,321,True,False,False
29,1726,False,False,False
49,102,False,False,True
31,1497,False,True,False
56,1988,False,False,False
44,606,True,False,True
59,1892,False,False,False
40,895,True,False,True
36,2901,False,False,True
26,152,False,True,False
32,209,True,True,False
47,229,True,False,False
11,1694,False,False,True
28,452,False,False,False
9,852,False,False,False
44,2076,True,False,True
20,1751,False,False,True
35,264,True,False,False
38,95,True,False,True
68,602,False,False,False
35,230,True,False,True
44,1295,False,True,False
30,678,False,False,False
29,391,True,True,False
29,414,True,False,False
49,3053,True,False,True
59,550,True,False,False
30,577,True,True,False
37,529,True,False,False
53,125,False,False,True
48,2967,False,False,True
30,369,True,False,False
57,909,False,True,False
44,1744,True,False,False
60,67,False,False,False
39,356,False,False,False
45,1444,False,False,True
47,2138,True,False,True
57,3136,True,False,True
38,328,True,False,False
57,438,True,False,True
9,577,False,False,False
46,204,False,False,False
42,125,True,False,True
43,1404,False,False,True
56,344,True,False,True
11,859,False,False,False
55,217,True,True,False
55,581,True,False,False
62,337,True,False,False
27,1972,True,False,False
31,1024,False,False,False
34,363,True,True,False
45,2079,False,False,True
45,223,True,True,False
19,1542,False,True,True
43,452,True,False,False
67,227,False,False,False
51,432,True,False,False
54,737,False,False,False
68,936,False,False,False
56,2809,False,False,True
49,2307,True,False,True
44,447,True,False,True
47,262,False,False,False
50,980,True,False,True
12,503,False,False,True
50,402,False,False,True
53,2455,False,False,False
26,160,True,True,True
28,358,False,False,False
42,2296,False,False,True
27,1721,True,True,False
33,3549,True,False,True
28,2362,False,False,True
35,289,False,False,False
50,2345,True,False,True
40,1390,False,False,False
53,395,False,False,True
26,1250,False,True,False
25,1111,False,True,False
26,813,False,False,True
40,302,False,False,True
28,369,False,False,True
31,2202,False,False,False
21,451,False,False,True
59,1379,False,False,True
33,1796,True,False,True
25,1026,True,True,False
22,447,True,True,True
52,2315,False,False,True
49,174,True,False,True
21,1142,False,True,True
24,1015,False,False,False
20,213,False,True,False
29,624,False,True,False
55,425,True,False,True
23,621,True,False,False
67,692,False,False,False
32,1607,True,False,False
21,377,False,False,False
48,1437,False,False,True
